DEPARTAMENTO,Municipio ,ID Estación,Estación,LONGITUD,LATITUD,Elevación,AÑO,EST,ENT,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOST,SEPTI,OCTUB,NOVIE,DICIE,VR ANUAL
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1989,1,1,80.0,119.0,109.0,53.0,113.0,127.0,74.0,22.0,155.0,201.0,3.0,.0,1056.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1990,1,1,21.0,97.0,149.0,43.0,120.0,11.0,45.0,29.0,16.0,216.0,25.0,116.0,888.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1991,1,1,1.0,*,113.0,98.0,173.0,115.0,35.0,21.0,231.0,29.0,134.0,28.0,978.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1992,1,1,55.0,27.0,74.0,168.0,159.0,17.0,11.0,13.5,198.0,90.0,112.0,58.0,982.5
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1993,1,1,116.0,62.0,141.0,496.0,223.0,7.0,.0,95.0,175.0,190.0,129.0,70.0,1704.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1994,1,1,137.0,197.0,245.0,297.0,235.3,45.0,98.0,52.0,193.0,227.0,164.0,15.0,1905.3
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1995,1,1,12.0,17.0,70.0,168.0,166.0,159.0,146.0,44.0,114.0,217.0,82.0,77.0,1272.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1996,1,1,33.3,56.0,79.0,144.0,187.0,20.0,185.0,,126.6,185.0,96.0,64.0,1175.9
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1997,1,1,62.0,93.0,102.0,161.0,82.0,96.0,.0,.0,81.0,169.0,90.0,130.0,1066.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1998,1,1,61.0,130.0,55.0,410.0,265.0,39.0,.0,48.0,95.0,236.0,75.0,57.0,1471.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,1999,1,1,119.0,153.0,39.0,253.0,43.0,151.0,51.0,62.0,155.0,225.0,104.0,87.0,1442.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2000,1,1,4.0,114.0,121.0,205.0,261.0,153.0,1.0,71.0,235.0,193.0,100.0,72.0,1530.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2001,1,1,39.0,162.0,209.0,125.0,,,,,,123.4,142.5,54.3,855.2
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2002,1,1,18.9,18.5,92.3,331.0,172.2,97.1,46.1,18.0,166.7,12.8,38.8,134.3,1146.7
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2003,1,1,16.2,64.3,170.1,183.2,67.0,63.5,31.2,33.3,225.1,79.7,169.1,63.0,1165.7
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2004,1,1,19.1,77.4,65.0,92.9,259.3,15.2,82.1,34.7,174.9,63.9,136.5,70.1,1091.1
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2005,1,1,95.4,32.8,96.9,130.0,213.7,63.5,24.6,11.5,110.2,213.2,142.4,33.9,1168.1
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2006,1,1,35.9,32.2,147.8,208.4,250.3,20.7,13.2,77.3,60.1,74.4,202.8,48.1,1171.2
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2007,1,1,98.9,.0,207.5,159.7,244.4,17.0,49.0,47.8,42.0,292.4,,,1158.7
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2008,1,1,148.9,66.8,112.5,190.6,222.9,150.9,30.6,234.3,106.8,152.4,129.5,43.7,1589.9
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2009,1,1,197.0,30.3,113.6,73.9,120.5,57.4,9.2,13.1,152.8,43.0,159.7,127.5,1098.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2010,1,1,12.2,8.2,4.1,31.1,187.6,185.0,111.2,16.9,,46.9,159.1,54.2,816.5
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2011,1,1,26.7,120.4,122.3,143.3,84.4,28.8,34.9,43.6,135.8,164.7,49.3,46.7,1000.9
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2012,1,1,104.2,98.8,101.0,320.8,67.6,41.9,136.5,27.1,35.6,196.0,85.2,61.3,1276.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,2013,1,1,27.8,92.5,113.5,251.4,334.7,21.1,52.3,,,,,,893.3
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,MEDIO,,,58.6,85.0,101.6,206.8,175.1,64.8,48.6,57.8,140.8,151.7,106.2,69.7,1266.7
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,MAXIM,,,197.0,204.0,245.0,496.0,362.0,185.0,185.0,382.0,306.0,292.4,202.8,165.0,496.0
CUNDINAMARCA,NARIÑO,21230110,RADIO ALERTA NARIÑO,-74.5,4.2300000000000004,262,MINIM,,,1.0,0.0,0.0,31.1,34.7,4.0,0.0,0.0,6.6,12.8,3.0,0.0,0.0
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1972,1,1,,22.8,262.8,370.2,334.8,155.2,13.2,101.3,186.4,216.4,205.1,129.5,1997.7
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1973,1,1,12.0,4.4,153.9,89.8,127.8,273.8,96.5,215.1,248.5,434.5,461.9,338.6,2456.8
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1974,1,1,108.2,69.3,142.4,265.2,217.0,92.1,60.7,124.8,299.8,438.0,492.4,26.5,2336.4
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1975,1,1,33.8,81.7,67.7,180.3,263.6,58.3,143.7,283.4,153.2,397.4,358.7,83.8,2105.6
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1976,1,1,54.1,*,293.8,226.7,173.2,24.1,102.3,62.9,226.5,353.9,244.0,98.5,1860.0
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1977,1,1,54.9,30.0,120.8,53.9,54.5,273.8,110.6,77.3,211.5,325.5,255.1,2.1,1570.0
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1978,1,1,55.9,16.0,300.6,,224.0,99.0,193.0,77.6,199.3,329.2,224.8,153.7,2214.2
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1979,1,1,35.0,83.3,239.5,336.5,170.5,134.6,106.1,224.7,179.7,335.3,211.7,114.4,2171.3
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1980,1,1,58.3,66.5,163.2,235.5,101.1,85.1,33.0,63.8,126.8,265.1,250.1,,1596.5
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1981,1,1,94.8,142.9,163.2,515.4,679.8,119.9,57.0,100.1,219.0,538.7,306.1,92.0,3028.9
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1982,1,1,30.2,200.7,133.3,375.6,356.7,50.3,15.6,98.7,218.6,328.4,251.2,123.5,2182.8
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1983,1,1,60.1,71.1,160.1,235.7,213.0,98.2,55.0,97.2,217.9,155.6,247.4,282.0,1893.3
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1984,1,1,29.0,278.9,91.3,222.3,281.4,103.4,126.7,119.1,360.2,334.1,328.8,30.7,2305.9
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1985,1,1,22.0,61.9,128.4,167.9,117.5,78.5,123.9,89.0,213.2,271.4,173.6,153.9,1601.2
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1986,1,1,274.0,153.2,70.0,489.5,145.7,93.1,13.0,113.3,291.1,519.8,151.0,38.7,2352.4
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1987,1,1,70.5,87.4,135.1,220.4,295.0,53.2,105.0,58.5,138.0,395.1,252.9,88.6,1899.7
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1988,1,1,83.0,60.2,54.6,214.5,138.8,87.2,47.4,220.4,304.1,369.4,,285.2,2225.4
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1989,1,1,71.5,72.0,203.7,184.7,230.7,81.2,30.2,146.5,245.0,246.8,68.7,84.5,1665.5
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1990,1,1,72.6,103.8,246.6,401.2,111.4,37.3,103.6,31.6,130.3,453.8,142.6,133.3,1968.1
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1991,1,1,19.8,82.4,267.5,226.2,106.6,97.8,60.5,12.2,295.8,165.5,260.8,48.0,1643.1
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1992,1,1,34.0,75.3,87.3,57.1,74.3,80.7,2.5,77.6,150.5,104.9,167.1,150.0,1061.3
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1993,1,1,69.7,8.2,276.3,254.6,262.2,65.1,13.0,148.0,217.7,245.4,244.6,311.5,2116.3
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1994,1,1,219.3,127.4,205.7,156.3,340.7,,36.6,66.0,161.6,235.1,176.3,71.0,1857.8
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1995,1,1,60.3,34.7,54.0,100.1,159.2,74.5,88.6,84.2,114.5,104.6,78.6,33.5,986.8
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1996,1,1,68.7,65.7,134.7,83.4,294.9,173.7,108.2,123.5,90.3,274.3,178.0,90.0,1685.4
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1997,1,1,58.3,102.4,87.8,152.0,210.5,105.3,3.4,1.7,133.5,318.9,191.9,14.7,1380.4
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1998,1,1,72.0,64.5,159.9,236.3,235.9,91.7,60.6,204.0,318.8,191.7,418.3,347.0,2400.7
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,1999,1,1,140.3,216.2,103.4,153.9,158.8,136.7,18.1,149.1,251.1,182.8,198.4,216.7,1925.5
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2000,1,1,58.3,221.6,89.3,215.8,372.8,240.1,97.0,36.3,232.4,363.4,139.9,64.7,2131.6
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2001,1,1,213.1,44.4,209.2,38.4,268.6,179.2,60.9,13.1,176.2,142.7,422.8,161.9,1930.5
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2002,1,1,55.1,28.0,62.4,245.2,161.6,200.4,72.9,52.0,105.0,254.0,76.4,141.6,1454.6
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2003,1,1,1.2,39.0,170.8,292.7,71.4,,,,,,,,575.1
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2004,1,1,100.1,20.0,36.7,405.0,290.9,44.1,136.1,50.7,139.0,213.8,382.8,148.4,1967.6
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2005,1,1,199.5,44.3,120.1,148.6,297.7,,137.8,26.2,*,535.4,369.2,248.1,2126.9
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2006,1,1,70.2,127.0,217.5,227.4,132.2,121.7,34.5,184.3,84.6,400.0,487.5,318.8,2405.7
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2007,1,1,166.5,8.2,258.8,369.6,,,101.6,178.8,112.5,484.1,306.7,160.7,2147.5
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2008,1,1,155.6,108.2,225.4,183.2,263.5,152.9,243.1,155.0,,,*,61.2,1548.1
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2009,1,1,59.3,117.5,120.2,128.7,86.5,142.6,101.9,*,,,,,756.7
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2010,1,1,60.2,30.6,145.2,218.9,378.1,102.7,264.3,188.0,253.2,201.0,512.6,321.0,2675.8
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,2011,1,1,20.0,352.6,111.9,529.8,254.4,97.2,180.3,149.5,193.2,133.6,612.5,300.3,2935.3
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,MEDIO,,,80.0,90.4,156.9,238.7,222.0,112.6,86.1,110.7,200.0,304.3,276.0,147.8,2025.5
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,MAXIM,,,274.0,352.6,300.6,529.8,679.8,273.8,264.3,283.4,360.2,538.7,612.5,347.0,679.8
CUNDINAMARCA,PUERTO SALGAR,230350020,APTO PALENQUERO,-74.390000000000001,5.2800000000000002,172,MINIM,,,1.2,4.4,36.7,38.4,54.5,24.1,2.5,1.7,84.6,104.6,68.7,2.1,1.2
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1974,1,1,,,,,,,,,,,,13.5,13.5
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1975,1,1,20.0,124.0,149.0,92.0,138.0,70.0,215.0,35.0,112.0,177.0,94.0,147.0,1373.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1976,1,1,47.0,86.0,187.0,135.0,72.0,33.0,3.0,4.0,16.0,227.0,165.0,94.0,1069.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1977,1,1,20.0,47.0,118.0,85.0,84.0,69.0,45.0,76.0,106.0,320.0,315.0,51.0,1336.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1978,1,1,21.0,49.0,233.0,178.0,91.0,15.0,48.0,19.0,68.0,149.0,96.0,104.0,1071.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1979,1,1,13.0,32.0,134.0,225.0,195.0,86.0,65.0,209.0,109.0,294.0,227.0,34.0,1623.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1980,1,1,59.0,85.0,51.0,79.0,94.0,108.0,7.0,40.0,56.0,121.0,145.5,76.5,922.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1981,1,1,18.5,139.0,44.7,314.4,156.2,88.2,21.9,174.9,23.9,,187.2,131.2,1518.5
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1982,1,1,44.5,297.3,147.2,382.3,153.7,5.0,14.0,1.3,163.5,128.4,101.6,145.0,1583.8
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1983,1,1,33.5,,137.3,206.8,,9.6,16.8,55.2,45.7,160.6,225.8,198.3,1181.7
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1984,1,1,50.1,82.7,88.8,227.9,112.3,80.5,40.3,147.7,355.3,230.0,199.6,120.1,1735.3
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1985,1,1,8.7,10.7,124.4,197.4,114.4,108.1,29.2,52.0,197.4,205.0,114.1,174.8,1336.2
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1986,1,1,82.8,163.3,110.7,171.2,161.1,148.2,2.4,9.3,127.7,315.2,80.4,25.0,1397.3
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1987,1,1,44.8,2.1,86.3,110.6,126.3,14.0,65.8,39.8,210.0,606.5,175.3,80.7,1562.2
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1988,1,1,27.0,125.4,21.0,260.6,39.5,30.1,25.2,70.1,27.8,187.2,318.4,134.6,1266.9
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1989,1,1,28.1,27.2,,77.8,213.6,25.0,7.7,117.2,147.7,196.8,151.0,37.5,1029.6
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1990,1,1,53.2,86.2,60.6,113.3,72.0,62.4,21.0,43.6,37.9,193.7,216.0,273.7,1233.6
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1991,1,1,31.3,102.8,200.6,121.2,122.0,42.0,44.7,26.0,114.1,101.8,181.8,98.1,1186.4
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1992,1,1,66.9,107.7,88.5,256.6,65.1,24.4,80.8,38.9,56.9,23.7,,151.4,1244.5
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1993,1,1,62.0,113.3,78.1,105.9,200.9,4.3,37.4,29.6,158.7,128.5,271.7,114.7,1305.1
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1994,1,1,131.3,71.9,167.3,179.2,90.7,32.2,26.9,16.6,64.0,174.9,198.6,1.7,1155.3
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1995,1,1,9.4,64.8,86.5,250.2,146.2,39.5,42.2,69.1,171.5,226.9,78.7,142.5,1327.5
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1996,1,1,57.5,116.0,159.0,188.0,225.1,46.2,27.0,24.8,72.0,163.2,88.0,91.4,1258.2
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1997,1,1,79.0,52.9,86.3,226.8,53.0,57.0,3.3,2.2,116.4,118.1,42.0,39.5,876.5
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1998,1,1,101.9,97.0,139.3,191.1,210.0,15.4,115.5,42.1,169.6,145.2,214.9,111.6,1553.6
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,1999,1,1,82.5,211.7,98.8,209.0,85.1,105.1,2.4,73.3,114.3,221.0,160.0,102.0,1465.2
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2000,1,1,14.9,98.9,136.9,106.8,66.0,94.9,64.7,13.6,136.4,75.4,55.2,61.2,924.9
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2001,1,1,45.2,31.7,162.5,28.9,135.4,35.0,49.8,.0,84.2,107.9,161.3,96.7,938.6
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2002,1,1,31.4,82.4,122.2,286.4,98.5,27.6,46.2,12.2,94.6,59.1,55.5,198.1,1114.2
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2003,1,1,11.3,60.7,123.2,224.4,30.6,66.9,30.7,36.5,45.1,148.0,149.2,171.8,1098.4
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2004,1,1,15.7,100.5,31.2,239.7,205.2,16.9,93.6,6.2,387.8,238.6,81.8,64.2,1481.4
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2005,1,1,106.0,183.3,93.5,165.6,168.7,47.2,75.7,38.5,92.3,250.9,112.7,185.6,1520.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2006,1,1,72.9,42.3,151.0,149.6,81.6,87.1,23.8,17.7,40.8,,,137.3,804.1
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2007,1,1,15.5,3.5,184.8,224.4,122.7,17.6,17.9,59.2,48.6,304.7,95.9,115.0,1209.8
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2008,1,1,104.8,135.7,80.4,165.2,217.4,32.2,35.7,183.8,62.4,155.0,185.2,79.5,1437.3
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2009,1,1,147.3,122.4,222.7,49.3,210.4,119.9,25.8,63.7,39.6,231.0,120.0,67.8,1419.9
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2010,1,1,.7,93.9,91.5,293.2,99.3,52.6,168.7,32.2,58.8,151.5,286.5,78.3,1407.2
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2011,1,1,53.9,202.0,281.8,218.0,242.5,70.8,42.2,78.5,13.3,268.3,370.5,110.2,1952.0
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2012,1,1,115.2,33.7,146.6,150.1,57.2,12.2,14.5,20.7,10.5,205.1,129.3,64.0,959.1
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,2013,1,1,104.1,,56.3,143.0,121.7,47.1,10.4,,,,,,482.6
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,MEDIO,,,52.1,94.2,123.2,180.2,128.4,52.5,43.8,52.1,104.1,195.4,165.8,105.7,1297.4
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,MAXIM,,,147.3,297.3,281.8,382.3,242.5,148.2,215.0,209.0,387.8,606.5,370.5,273.7,606.5
CUNDINAMARCA,SAN JUAN DE RIO SECO,21230070,SAN JUAN D RIOSECO,-74.370000000000005,4.5099999999999998,1303,MINIM,,,0.7,2.1,21.0,28.9,30.6,4.3,2.4,0.0,10.5,23.7,42.0,1.7,0.0
TOLIMA,AMBALEMA,21255090,ARMERO GJA,-74.540000000000006,5,300,1987,1,1,32.2,150.1,216.1,264.5,78.0,137.4,72.2,123.8,189.4,447.6,36.3,246.8,1994.4
TOLIMA,AMBALEMA,21255090,ARMERO GJA,-74.540000000000006,5,300,1988,1,1,79.7,39.9,75.8,314.5,263.1,136.3,161.3,251.1,147.6,221.4,322.1,238.8,2251.6
TOLIMA,AMBALEMA,21255090,ARMERO GJA,-74.540000000000006,5,300,1989,1,1,37.7,103.3,116.3,264.8,300.5,147.9,59.9,208.0,326.1,240.8,257.5,62.3,2125.1
